timestamp,global_radiation,temperature,relative_humidity,precipitation
2023-07-27 00:00:00+00:00,0.0,13.96,67.17,0.0
2023-07-27 00:15:00+00:00,0.0,13.96,67.17,0.0
2023-07-27 00:30:00+00:00,0.0,13.96,67.17,0.0
2023-07-27 00:45:00+00:00,0.0,13.96,67.17,0.0
2023-07-27 01:00:00+00:00,0.0,13.4,69.9,0.0
2023-07-27 01:15:00+00:00,0.0,13.4,69.9,0.0
2023-07-27 01:30:00+00:00,0.0,13.4,69.9,0.0
2023-07-27 01:45:00+00:00,0.0,13.4,69.9,0.0
2023-07-27 02:00:00+00:00,0.0,13.32,69.6,0.0
2023-07-27 02:15:00+00:00,0.0,13.32,69.6,0.0
2023-07-27 02:30:00+00:00,0.0,13.32,69.6,0.0
2023-07-27 02:45:00+00:00,0.0,13.32,69.6,0.0
2023-07-27 03:00:00+00:00,0.0,12.86,71.85,0.0
2023-07-27 03:15:00+00:00,0.0,12.86,71.85,0.0
2023-07-27 03:30:00+00:00,0.0,12.86,71.85,0.0
2023-07-27 03:45:00+00:00,0.0,12.86,71.85,0.0
2023-07-27 04:00:00+00:00,30.1,12.84,72.32,0.0
2023-07-27 04:15:00+00:00,30.1,12.84,72.32,0.0
2023-07-27 04:30:00+00:00,30.1,12.84,72.32,0.0
2023-07-27 04:45:00+00:00,30.1,12.84,72.32,0.0
2023-07-27 05:00:00+00:00,147.53,14.92,66.1,0.0
2023-07-27 05:15:00+00:00,147.53,14.92,66.1,0.0
2023-07-27 05:30:00+00:00,147.53,14.92,66.1,0.0
2023-07-27 05:45:00+00:00,147.53,14.92,66.1,0.0
2023-07-27 06:00:00+00:00,330.76,16.97,58.16,0.0
2023-07-27 06:15:00+00:00,330.76,16.97,58.16,0.0
2023-07-27 06:30:00+00:00,330.76,16.97,58.16,0.0
2023-07-27 06:45:00+00:00,330.76,16.97,58.16,0.0
2023-07-27 07:00:00+00:00,517.15,18.47,51.91,0.0
2023-07-27 07:15:00+00:00,517.15,18.47,51.91,0.0
2023-07-27 07:30:00+00:00,517.15,18.47,51.91,0.0
2023-07-27 07:45:00+00:00,517.15,18.47,51.91,0.0
2023-07-27 08:00:00+00:00,676.33,20.0,46.03,0.0
2023-07-27 08:15:00+00:00,676.33,20.0,46.03,0.0
2023-07-27 08:30:00+00:00,676.33,20.0,46.03,0.0
2023-07-27 08:45:00+00:00,676.33,20.0,46.03,0.0
2023-07-27 09:00:00+00:00,743.15,20.84,40.65,0.0
2023-07-27 09:15:00+00:00,743.15,20.84,40.65,0.0
2023-07-27 09:30:00+00:00,743.15,20.84,40.65,0.0
2023-07-27 09:45:00+00:00,743.15,20.84,40.65,0.0
2023-07-27 10:00:00+00:00,756.71,21.57,39.77,0.0
2023-07-27 10:15:00+00:00,756.71,21.57,39.77,0.0
2023-07-27 10:30:00+00:00,756.71,21.57,39.77,0.0
2023-07-27 10:45:00+00:00,756.71,21.57,39.77,0.0
2023-07-27 11:00:00+00:00,739.94,22.05,37.89,0.0
2023-07-27 11:15:00+00:00,739.94,22.05,37.89,0.0
2023-07-27 11:30:00+00:00,739.94,22.05,37.89,0.0
2023-07-27 11:45:00+00:00,739.94,22.05,37.89,0.0
2023-07-27 12:00:00+00:00,815.08,22.97,35.6,0.0
2023-07-27 12:15:00+00:00,815.08,22.97,35.6,0.0
2023-07-27 12:30:00+00:00,815.08,22.97,35.6,0.0
2023-07-27 12:45:00+00:00,815.08,22.97,35.6,0.0
2023-07-27 13:00:00+00:00,574.48,22.97,36.18,0.0
2023-07-27 13:15:00+00:00,574.48,22.97,36.18,0.0
2023-07-27 13:30:00+00:00,574.48,22.97,36.18,0.0
2023-07-27 13:45:00+00:00,574.48,22.97,36.18,0.0
2023-07-27 14:00:00+00:00,363.57,23.33,38.45,0.0
2023-07-27 14:15:00+00:00,363.57,23.33,38.45,0.0
2023-07-27 14:30:00+00:00,363.57,23.33,38.45,0.0
2023-07-27 14:45:00+00:00,363.57,23.33,38.45,0.0
2023-07-27 15:00:00+00:00,387.84,23.4,40.86,0.0
2023-07-27 15:15:00+00:00,387.84,23.4,40.86,0.0
2023-07-27 15:30:00+00:00,387.84,23.4,40.86,0.0
2023-07-27 15:45:00+00:00,387.84,23.4,40.86,0.0
2023-07-27 16:00:00+00:00,185.17,23.01,41.4,0.0
2023-07-27 16:15:00+00:00,185.17,23.01,41.4,0.0
2023-07-27 16:30:00+00:00,185.17,23.01,41.4,0.0
2023-07-27 16:45:00+00:00,185.17,23.01,41.4,0.0
2023-07-27 17:00:00+00:00,100.39,22.39,42.53,0.0
2023-07-27 17:15:00+00:00,100.39,22.39,42.53,0.0
2023-07-27 17:30:00+00:00,100.39,22.39,42.53,0.0
2023-07-27 17:45:00+00:00,100.39,22.39,42.53,0.0
2023-07-27 18:00:00+00:00,35.64,21.4,46.45,0.0
2023-07-27 18:15:00+00:00,35.64,21.4,46.45,0.0
2023-07-27 18:30:00+00:00,35.64,21.4,46.45,0.0
2023-07-27 18:45:00+00:00,35.64,21.4,46.45,0.0
2023-07-27 19:00:00+00:00,0.0,20.48,50.88,0.0
2023-07-27 19:15:00+00:00,0.0,20.48,50.88,0.0
2023-07-27 19:30:00+00:00,0.0,20.48,50.88,0.0
2023-07-27 19:45:00+00:00,0.0,20.48,50.88,0.0
2023-07-27 20:00:00+00:00,0.0,20.23,52.63,0.0
2023-07-27 20:15:00+00:00,0.0,20.23,52.63,0.0
2023-07-27 20:30:00+00:00,0.0,20.23,52.63,0.0
2023-07-27 20:45:00+00:00,0.0,20.23,52.63,0.0
2023-07-27 21:00:00+00:00,0.0,20.02,54.33,0.0
2023-07-27 21:15:00+00:00,0.0,20.02,54.33,0.0
2023-07-27 21:30:00+00:00,0.0,20.02,54.33,0.0
2023-07-27 21:45:00+00:00,0.0,20.02,54.33,0.0
2023-07-27 22:00:00+00:00,0.0,19.45,57.11,0.0
2023-07-27 22:15:00+00:00,0.0,19.45,57.11,0.0
2023-07-27 22:30:00+00:00,0.0,19.45,57.11,0.0
2023-07-27 22:45:00+00:00,0.0,19.45,57.11,0.0
2023-07-27 23:00:00+00:00,0.0,18.44,61.62,0.0
2023-07-27 23:15:00+00:00,0.0,18.44,61.62,0.0
2023-07-27 23:30:00+00:00,0.0,18.44,61.62,0.0
2023-07-27 23:45:00+00:00,0.0,18.44,61.62,0.0
2023-07-28 00:00:00+00:00,0.0,17.6,65.92,0.0
2023-07-28 00:15:00+00:00,0.0,17.6,65.92,0.0
2023-07-28 00:30:00+00:00,0.0,17.6,65.92,0.0
2023-07-28 00:45:00+00:00,0.0,17.6,65.92,0.0
2023-07-28 01:00:00+00:00,0.0,17.41,68.71,0.00025
2023-07-28 01:15:00+00:00,0.0,17.41,68.71,0.00025
2023-07-28 01:30:00+00:00,0.0,17.41,68.71,0.00025
2023-07-28 01:45:00+00:00,0.0,17.41,68.71,0.00025
2023-07-28 02:00:00+00:00,0.0,16.72,72.96,0.0
2023-07-28 02:15:00+00:00,0.0,16.72,72.96,0.0
2023-07-28 02:30:00+00:00,0.0,16.72,72.96,0.0
2023-07-28 02:45:00+00:00,0.0,16.72,72.96,0.0
2023-07-28 03:00:00+00:00,0.0,16.72,73.68,0.0
2023-07-28 03:15:00+00:00,0.0,16.72,73.68,0.0
2023-07-28 03:30:00+00:00,0.0,16.72,73.68,0.0
2023-07-28 03:45:00+00:00,0.0,16.72,73.68,0.0
2023-07-28 04:00:00+00:00,13.09,16.94,71.76,0.0
2023-07-28 04:15:00+00:00,13.09,16.94,71.76,0.0
2023-07-28 04:30:00+00:00,13.09,16.94,71.76,0.0
2023-07-28 04:45:00+00:00,13.09,16.94,71.76,0.0
2023-07-28 05:00:00+00:00,46.98,17.6,67.64,0.0
2023-07-28 05:15:00+00:00,46.98,17.6,67.64,0.0
2023-07-28 05:30:00+00:00,46.98,17.6,67.64,0.0
2023-07-28 05:45:00+00:00,46.98,17.6,67.64,0.0
2023-07-28 06:00:00+00:00,191.99,19.15,62.59,0.0
2023-07-28 06:15:00+00:00,191.99,19.15,62.59,0.0
2023-07-28 06:30:00+00:00,191.99,19.15,62.59,0.0
2023-07-28 06:45:00+00:00,191.99,19.15,62.59,0.0
2023-07-28 07:00:00+00:00,475.08,22.11,51.83,0.0
2023-07-28 07:15:00+00:00,475.08,22.11,51.83,0.0
2023-07-28 07:30:00+00:00,475.08,22.11,51.83,0.0
2023-07-28 07:45:00+00:00,475.08,22.11,51.83,0.0
2023-07-28 08:00:00+00:00,631.77,24.95,45.28,0.0
2023-07-28 08:15:00+00:00,631.77,24.95,45.28,0.0
2023-07-28 08:30:00+00:00,631.77,24.95,45.28,0.0
2023-07-28 08:45:00+00:00,631.77,24.95,45.28,0.0
2023-07-28 09:00:00+00:00,732.25,26.78,41.4,0.0
2023-07-28 09:15:00+00:00,732.25,26.78,41.4,0.0
2023-07-28 09:30:00+00:00,732.25,26.78,41.4,0.0
2023-07-28 09:45:00+00:00,732.25,26.78,41.4,0.0
2023-07-28 10:00:00+00:00,229.75,26.84,41.52,0.0
2023-07-28 10:15:00+00:00,229.75,26.84,41.52,0.0
2023-07-28 10:30:00+00:00,229.75,26.84,41.52,0.0
2023-07-28 10:45:00+00:00,229.75,26.84,41.52,0.0
2023-07-28 11:00:00+00:00,194.77,26.21,43.7,0.002
2023-07-28 11:15:00+00:00,194.77,26.21,43.7,0.002
2023-07-28 11:30:00+00:00,194.77,26.21,43.7,0.002
2023-07-28 11:45:00+00:00,194.77,26.21,43.7,0.002
2023-07-28 12:00:00+00:00,704.23,28.41,36.91,0.0
2023-07-28 12:15:00+00:00,704.23,28.41,36.91,0.0
2023-07-28 12:30:00+00:00,704.23,28.41,36.91,0.0
2023-07-28 12:45:00+00:00,704.23,28.41,36.91,0.0
2023-07-28 13:00:00+00:00,500.88,28.89,36.12,0.0
2023-07-28 13:15:00+00:00,500.88,28.89,36.12,0.0
2023-07-28 13:30:00+00:00,500.88,28.89,36.12,0.0
2023-07-28 13:45:00+00:00,500.88,28.89,36.12,0.0
2023-07-28 14:00:00+00:00,92.07,23.89,57.29,0.13125
2023-07-28 14:15:00+00:00,92.07,23.89,57.29,0.13125
2023-07-28 14:30:00+00:00,92.07,23.89,57.29,0.13125
2023-07-28 14:45:00+00:00,92.07,23.89,57.29,0.13125
2023-07-28 15:00:00+00:00,221.74,23.66,61.72,0.26925
2023-07-28 15:15:00+00:00,221.74,23.66,61.72,0.26925
2023-07-28 15:30:00+00:00,221.74,23.66,61.72,0.26925
2023-07-28 15:45:00+00:00,221.74,23.66,61.72,0.26925
2023-07-28 16:00:00+00:00,118.92,23.23,67.7,0.00175
2023-07-28 16:15:00+00:00,118.92,23.23,67.7,0.00175
2023-07-28 16:30:00+00:00,118.92,23.23,67.7,0.00175
2023-07-28 16:45:00+00:00,118.92,23.23,67.7,0.00175
2023-07-28 17:00:00+00:00,39.44,23.13,69.39,0.0
2023-07-28 17:15:00+00:00,39.44,23.13,69.39,0.0
2023-07-28 17:30:00+00:00,39.44,23.13,69.39,0.0
2023-07-28 17:45:00+00:00,39.44,23.13,69.39,0.0
2023-07-28 18:00:00+00:00,14.06,22.3,68.73,0.0
2023-07-28 18:15:00+00:00,14.06,22.3,68.73,0.0
2023-07-28 18:30:00+00:00,14.06,22.3,68.73,0.0
2023-07-28 18:45:00+00:00,14.06,22.3,68.73,0.0
2023-07-28 19:00:00+00:00,0.0,21.17,75.04,0.0
2023-07-28 19:15:00+00:00,0.0,21.17,75.04,0.0
2023-07-28 19:30:00+00:00,0.0,21.17,75.04,0.0
2023-07-28 19:45:00+00:00,0.0,21.17,75.04,0.0
2023-07-28 20:00:00+00:00,0.0,20.27,77.73,0.0
2023-07-28 20:15:00+00:00,0.0,20.27,77.73,0.0
2023-07-28 20:30:00+00:00,0.0,20.27,77.73,0.0
2023-07-28 20:45:00+00:00,0.0,20.27,77.73,0.0
2023-07-28 21:00:00+00:00,0.0,19.58,77.34,0.0
2023-07-28 21:15:00+00:00,0.0,19.58,77.34,0.0
2023-07-28 21:30:00+00:00,0.0,19.58,77.34,0.0
2023-07-28 21:45:00+00:00,0.0,19.58,77.34,0.0
2023-07-28 22:00:00+00:00,0.0,19.34,78.75,0.0
2023-07-28 22:15:00+00:00,0.0,19.34,78.75,0.0
2023-07-28 22:30:00+00:00,0.0,19.34,78.75,0.0
2023-07-28 22:45:00+00:00,0.0,19.34,78.75,0.0
2023-07-28 23:00:00+00:00,0.0,19.41,77.35,0.0
2023-07-28 23:15:00+00:00,0.0,19.41,77.35,0.0
2023-07-28 23:30:00+00:00,0.0,19.41,77.35,0.0
2023-07-28 23:45:00+00:00,0.0,19.41,77.35,0.0
2023-07-29 00:00:00+00:00,0.0,19.45,76.17,0.0
2023-07-29 00:15:00+00:00,0.0,19.45,76.17,0.0
2023-07-29 00:30:00+00:00,0.0,19.45,76.17,0.0
2023-07-29 00:45:00+00:00,0.0,19.45,76.17,0.0
2023-07-29 01:00:00+00:00,0.0,19.05,76.19,0.0
2023-07-29 01:15:00+00:00,0.0,19.05,76.19,0.0
2023-07-29 01:30:00+00:00,0.0,19.05,76.19,0.0
2023-07-29 01:45:00+00:00,0.0,19.05,76.19,0.0
2023-07-29 02:00:00+00:00,0.0,18.78,77.01,0.0
2023-07-29 02:15:00+00:00,0.0,18.78,77.01,0.0
2023-07-29 02:30:00+00:00,0.0,18.78,77.01,0.0
2023-07-29 02:45:00+00:00,0.0,18.78,77.01,0.0
2023-07-29 03:00:00+00:00,0.0,18.5,78.49,0.0
2023-07-29 03:15:00+00:00,0.0,18.5,78.49,0.0
2023-07-29 03:30:00+00:00,0.0,18.5,78.49,0.0
2023-07-29 03:45:00+00:00,0.0,18.5,78.49,0.0
2023-07-29 04:00:00+00:00,20.83,18.63,77.28,0.0
2023-07-29 04:15:00+00:00,20.83,18.63,77.28,0.0
2023-07-29 04:30:00+00:00,20.83,18.63,77.28,0.0
2023-07-29 04:45:00+00:00,20.83,18.63,77.28,0.0
2023-07-29 05:00:00+00:00,122.19,18.8,78.16,0.01
2023-07-29 05:15:00+00:00,122.19,18.8,78.16,0.01
2023-07-29 05:30:00+00:00,122.19,18.8,78.16,0.01
2023-07-29 05:45:00+00:00,122.19,18.8,78.16,0.01
2023-07-29 06:00:00+00:00,100.55,20.41,71.72,0.0
2023-07-29 06:15:00+00:00,100.55,20.41,71.72,0.0
2023-07-29 06:30:00+00:00,100.55,20.41,71.72,0.0
2023-07-29 06:45:00+00:00,100.55,20.41,71.72,0.0
2023-07-29 07:00:00+00:00,232.51,21.97,67.55,0.0
2023-07-29 07:15:00+00:00,232.51,21.97,67.55,0.0
2023-07-29 07:30:00+00:00,232.51,21.97,67.55,0.0
2023-07-29 07:45:00+00:00,232.51,21.97,67.55,0.0
2023-07-29 08:00:00+00:00,538.6,25.04,52.91,0.0
2023-07-29 08:15:00+00:00,538.6,25.04,52.91,0.0
2023-07-29 08:30:00+00:00,538.6,25.04,52.91,0.0
2023-07-29 08:45:00+00:00,538.6,25.04,52.91,0.0
2023-07-29 09:00:00+00:00,688.4,26.11,51.22,0.0
2023-07-29 09:15:00+00:00,688.4,26.11,51.22,0.0
2023-07-29 09:30:00+00:00,688.4,26.11,51.22,0.0
2023-07-29 09:45:00+00:00,688.4,26.11,51.22,0.0
2023-07-29 10:00:00+00:00,664.29,27.43,46.36,0.0
2023-07-29 10:15:00+00:00,664.29,27.43,46.36,0.0
2023-07-29 10:30:00+00:00,664.29,27.43,46.36,0.0
2023-07-29 10:45:00+00:00,664.29,27.43,46.36,0.0
2023-07-29 11:00:00+00:00,662.82,28.61,43.83,0.0
2023-07-29 11:15:00+00:00,662.82,28.61,43.83,0.0
2023-07-29 11:30:00+00:00,662.82,28.61,43.83,0.0
2023-07-29 11:45:00+00:00,662.82,28.61,43.83,0.0
2023-07-29 12:00:00+00:00,241.81,27.32,57.96,0.21225
2023-07-29 12:15:00+00:00,241.81,27.32,57.96,0.21225
2023-07-29 12:30:00+00:00,241.81,27.32,57.96,0.21225
2023-07-29 12:45:00+00:00,241.81,27.32,57.96,0.21225
2023-07-29 13:00:00+00:00,167.03,22.77,77.72,1.25675
2023-07-29 13:15:00+00:00,167.03,22.77,77.72,1.25675
2023-07-29 13:30:00+00:00,167.03,22.77,77.72,1.25675
2023-07-29 13:45:00+00:00,167.03,22.77,77.72,1.25675
2023-07-29 14:00:00+00:00,196.72,21.52,78.23,0.42125
2023-07-29 14:15:00+00:00,196.72,21.52,78.23,0.42125
2023-07-29 14:30:00+00:00,196.72,21.52,78.23,0.42125
2023-07-29 14:45:00+00:00,196.72,21.52,78.23,0.42125
2023-07-29 15:00:00+00:00,269.3,22.83,72.56,0.0
2023-07-29 15:15:00+00:00,269.3,22.83,72.56,0.0
2023-07-29 15:30:00+00:00,269.3,22.83,72.56,0.0
2023-07-29 15:45:00+00:00,269.3,22.83,72.56,0.0
2023-07-29 16:00:00+00:00,385.38,25.39,60.43,0.0
2023-07-29 16:15:00+00:00,385.38,25.39,60.43,0.0
2023-07-29 16:30:00+00:00,385.38,25.39,60.43,0.0
2023-07-29 16:45:00+00:00,385.38,25.39,60.43,0.0
2023-07-29 17:00:00+00:00,170.39,25.7,58.54,0.0
2023-07-29 17:15:00+00:00,170.39,25.7,58.54,0.0
2023-07-29 17:30:00+00:00,170.39,25.7,58.54,0.0
2023-07-29 17:45:00+00:00,170.39,25.7,58.54,0.0
2023-07-29 18:00:00+00:00,35.18,24.0,63.71,0.0
2023-07-29 18:15:00+00:00,35.18,24.0,63.71,0.0
2023-07-29 18:30:00+00:00,35.18,24.0,63.71,0.0
2023-07-29 18:45:00+00:00,35.18,24.0,63.71,0.0
2023-07-29 19:00:00+00:00,0.0,22.13,69.95,0.0
2023-07-29 19:15:00+00:00,0.0,22.13,69.95,0.0
2023-07-29 19:30:00+00:00,0.0,22.13,69.95,0.0
2023-07-29 19:45:00+00:00,0.0,22.13,69.95,0.0
2023-07-29 20:00:00+00:00,0.0,21.42,78.6,0.0
2023-07-29 20:15:00+00:00,0.0,21.42,78.6,0.0
2023-07-29 20:30:00+00:00,0.0,21.42,78.6,0.0
2023-07-29 20:45:00+00:00,0.0,21.42,78.6,0.0
2023-07-29 21:00:00+00:00,0.0,20.92,79.35,0.0
2023-07-29 21:15:00+00:00,0.0,20.92,79.35,0.0
2023-07-29 21:30:00+00:00,0.0,20.92,79.35,0.0
2023-07-29 21:45:00+00:00,0.0,20.92,79.35,0.0
2023-07-29 22:00:00+00:00,0.0,20.46,80.46,0.00025
2023-07-29 22:15:00+00:00,0.0,20.46,80.46,0.00025
2023-07-29 22:30:00+00:00,0.0,20.46,80.46,0.00025
2023-07-29 22:45:00+00:00,0.0,20.46,80.46,0.00025
2023-07-29 23:00:00+00:00,0.0,19.24,91.54,0.1275
2023-07-29 23:15:00+00:00,0.0,19.24,91.54,0.1275
2023-07-29 23:30:00+00:00,0.0,19.24,91.54,0.1275
2023-07-29 23:45:00+00:00,0.0,19.24,91.54,0.1275
2023-07-30 00:00:00+00:00,0.0,23.38,57.96,0.13475
2023-07-30 00:15:00+00:00,0.0,23.38,57.96,0.13475
2023-07-30 00:30:00+00:00,0.0,23.38,57.96,0.13475
2023-07-30 00:45:00+00:00,0.0,23.38,57.96,0.13475
2023-07-30 01:00:00+00:00,0.0,23.23,57.79,0.223
2023-07-30 01:15:00+00:00,0.0,23.23,57.79,0.223
2023-07-30 01:30:00+00:00,0.0,23.23,57.79,0.223
2023-07-30 01:45:00+00:00,0.0,23.23,57.79,0.223
2023-07-30 02:00:00+00:00,0.0,22.91,59.18,0.06275
2023-07-30 02:15:00+00:00,0.0,22.91,59.18,0.06275
2023-07-30 02:30:00+00:00,0.0,22.91,59.18,0.06275
2023-07-30 02:45:00+00:00,0.0,22.91,59.18,0.06275
2023-07-30 03:00:00+00:00,0.0,18.62,89.9,0.0
2023-07-30 03:15:00+00:00,0.0,18.62,89.9,0.0
2023-07-30 03:30:00+00:00,0.0,18.62,89.9,0.0
2023-07-30 03:45:00+00:00,0.0,18.62,89.9,0.0
2023-07-30 04:00:00+00:00,6.68,18.34,90.98,0.0
2023-07-30 04:15:00+00:00,6.68,18.34,90.98,0.0
2023-07-30 04:30:00+00:00,6.68,18.34,90.98,0.0
2023-07-30 04:45:00+00:00,6.68,18.34,90.98,0.0
2023-07-30 05:00:00+00:00,32.43,18.77,89.6,0.00325
2023-07-30 05:15:00+00:00,32.43,18.77,89.6,0.00325
2023-07-30 05:30:00+00:00,32.43,18.77,89.6,0.00325
2023-07-30 05:45:00+00:00,32.43,18.77,89.6,0.00325
2023-07-30 06:00:00+00:00,72.82,19.54,84.59,0.0
2023-07-30 06:15:00+00:00,72.82,19.54,84.59,0.0
2023-07-30 06:30:00+00:00,72.82,19.54,84.59,0.0
2023-07-30 06:45:00+00:00,72.82,19.54,84.59,0.0
2023-07-30 07:00:00+00:00,75.24,20.13,83.71,0.00375
2023-07-30 07:15:00+00:00,75.24,20.13,83.71,0.00375
2023-07-30 07:30:00+00:00,75.24,20.13,83.71,0.00375
2023-07-30 07:45:00+00:00,75.24,20.13,83.71,0.00375
2023-07-30 08:00:00+00:00,112.84,20.34,85.82,0.162
2023-07-30 08:15:00+00:00,112.84,20.34,85.82,0.162
2023-07-30 08:30:00+00:00,112.84,20.34,85.82,0.162
2023-07-30 08:45:00+00:00,112.84,20.34,85.82,0.162
2023-07-30 09:00:00+00:00,326.73,21.47,80.0,0.00275
2023-07-30 09:15:00+00:00,326.73,21.47,80.0,0.00275
2023-07-30 09:30:00+00:00,326.73,21.47,80.0,0.00275
2023-07-30 09:45:00+00:00,326.73,21.47,80.0,0.00275
2023-07-30 10:00:00+00:00,243.88,23.41,67.2,0.01075
2023-07-30 10:15:00+00:00,243.88,23.41,67.2,0.01075
2023-07-30 10:30:00+00:00,243.88,23.41,67.2,0.01075
2023-07-30 10:45:00+00:00,243.88,23.41,67.2,0.01075
2023-07-30 11:00:00+00:00,671.87,24.83,58.9,0.0
2023-07-30 11:15:00+00:00,671.87,24.83,58.9,0.0
2023-07-30 11:30:00+00:00,671.87,24.83,58.9,0.0
2023-07-30 11:45:00+00:00,671.87,24.83,58.9,0.0
2023-07-30 12:00:00+00:00,761.54,26.05,54.54,0.0
2023-07-30 12:15:00+00:00,761.54,26.05,54.54,0.0
2023-07-30 12:30:00+00:00,761.54,26.05,54.54,0.0
2023-07-30 12:45:00+00:00,761.54,26.05,54.54,0.0
2023-07-30 13:00:00+00:00,163.95,26.08,49.96,0.0
2023-07-30 13:15:00+00:00,163.95,26.08,49.96,0.0
2023-07-30 13:30:00+00:00,163.95,26.08,49.96,0.0
2023-07-30 13:45:00+00:00,163.95,26.08,49.96,0.0
2023-07-30 14:00:00+00:00,518.16,25.75,51.56,0.00225
2023-07-30 14:15:00+00:00,518.16,25.75,51.56,0.00225
2023-07-30 14:30:00+00:00,518.16,25.75,51.56,0.00225
2023-07-30 14:45:00+00:00,518.16,25.75,51.56,0.00225
2023-07-30 15:00:00+00:00,422.89,26.7,44.84,0.0
2023-07-30 15:15:00+00:00,422.89,26.7,44.84,0.0
2023-07-30 15:30:00+00:00,422.89,26.7,44.84,0.0
2023-07-30 15:45:00+00:00,422.89,26.7,44.84,0.0
2023-07-30 16:00:00+00:00,230.78,25.39,47.19,0.0
2023-07-30 16:15:00+00:00,230.78,25.39,47.19,0.0
2023-07-30 16:30:00+00:00,230.78,25.39,47.19,0.0
2023-07-30 16:45:00+00:00,230.78,25.39,47.19,0.0
2023-07-30 17:00:00+00:00,117.3,24.59,47.98,0.00025
2023-07-30 17:15:00+00:00,117.3,24.59,47.98,0.00025
2023-07-30 17:30:00+00:00,117.3,24.59,47.98,0.00025
2023-07-30 17:45:00+00:00,117.3,24.59,47.98,0.00025
2023-07-30 18:00:00+00:00,56.96,23.41,48.44,0.0
2023-07-30 18:15:00+00:00,56.96,23.41,48.44,0.0
2023-07-30 18:30:00+00:00,56.96,23.41,48.44,0.0
2023-07-30 18:45:00+00:00,56.96,23.41,48.44,0.0
2023-07-30 19:00:00+00:00,0.0,21.91,55.61,0.0
2023-07-30 19:15:00+00:00,0.0,21.91,55.61,0.0
2023-07-30 19:30:00+00:00,0.0,21.91,55.61,0.0
2023-07-30 19:45:00+00:00,0.0,21.91,55.61,0.0
2023-07-30 20:00:00+00:00,0.0,21.36,59.54,0.0
2023-07-30 20:15:00+00:00,0.0,21.36,59.54,0.0
2023-07-30 20:30:00+00:00,0.0,21.36,59.54,0.0
2023-07-30 20:45:00+00:00,0.0,21.36,59.54,0.0
2023-07-30 21:00:00+00:00,0.0,21.16,55.95,0.0
2023-07-30 21:15:00+00:00,0.0,21.16,55.95,0.0
2023-07-30 21:30:00+00:00,0.0,21.16,55.95,0.0
2023-07-30 21:45:00+00:00,0.0,21.16,55.95,0.0
2023-07-30 22:00:00+00:00,0.0,19.68,60.51,0.0
2023-07-30 22:15:00+00:00,0.0,19.68,60.51,0.0
2023-07-30 22:30:00+00:00,0.0,19.68,60.51,0.0
2023-07-30 22:45:00+00:00,0.0,19.68,60.51,0.0
2023-07-30 23:00:00+00:00,0.0,19.45,61.4,0.0
2023-07-30 23:15:00+00:00,0.0,19.45,61.4,0.0
2023-07-30 23:30:00+00:00,0.0,19.45,61.4,0.0
2023-07-30 23:45:00+00:00,0.0,19.45,61.4,0.0
2023-07-31 00:00:00+00:00,0.0,19.07,69.05,0.0
2023-07-31 00:15:00+00:00,0.0,19.07,69.05,0.0
2023-07-31 00:30:00+00:00,0.0,19.07,69.05,0.0
2023-07-31 00:45:00+00:00,0.0,19.07,69.05,0.0
2023-07-31 01:00:00+00:00,0.0,18.16,73.97,0.0
2023-07-31 01:15:00+00:00,0.0,18.16,73.97,0.0
2023-07-31 01:30:00+00:00,0.0,18.16,73.97,0.0
2023-07-31 01:45:00+00:00,0.0,18.16,73.97,0.0
2023-07-31 02:00:00+00:00,0.0,17.27,75.39,0.0
2023-07-31 02:15:00+00:00,0.0,17.27,75.39,0.0
2023-07-31 02:30:00+00:00,0.0,17.27,75.39,0.0
2023-07-31 02:45:00+00:00,0.0,17.27,75.39,0.0
2023-07-31 03:00:00+00:00,0.0,16.91,76.8,0.0
2023-07-31 03:15:00+00:00,0.0,16.91,76.8,0.0
2023-07-31 03:30:00+00:00,0.0,16.91,76.8,0.0
2023-07-31 03:45:00+00:00,0.0,16.91,76.8,0.0
2023-07-31 04:00:00+00:00,25.69,15.92,81.14,0.0
2023-07-31 04:15:00+00:00,25.69,15.92,81.14,0.0
2023-07-31 04:30:00+00:00,25.69,15.92,81.14,0.0
2023-07-31 04:45:00+00:00,25.69,15.92,81.14,0.0
2023-07-31 05:00:00+00:00,153.49,17.84,76.5,0.0
2023-07-31 05:15:00+00:00,153.49,17.84,76.5,0.0
2023-07-31 05:30:00+00:00,153.49,17.84,76.5,0.0
2023-07-31 05:45:00+00:00,153.49,17.84,76.5,0.0
2023-07-31 06:00:00+00:00,294.75,19.99,57.4,0.0
2023-07-31 06:15:00+00:00,294.75,19.99,57.4,0.0
2023-07-31 06:30:00+00:00,294.75,19.99,57.4,0.0
2023-07-31 06:45:00+00:00,294.75,19.99,57.4,0.0
2023-07-31 07:00:00+00:00,512.34,21.54,47.3,0.0
2023-07-31 07:15:00+00:00,512.34,21.54,47.3,0.0
2023-07-31 07:30:00+00:00,512.34,21.54,47.3,0.0
2023-07-31 07:45:00+00:00,512.34,21.54,47.3,0.0
2023-07-31 08:00:00+00:00,648.49,22.82,43.69,0.0
2023-07-31 08:15:00+00:00,648.49,22.82,43.69,0.0
2023-07-31 08:30:00+00:00,648.49,22.82,43.69,0.0
2023-07-31 08:45:00+00:00,648.49,22.82,43.69,0.0
2023-07-31 09:00:00+00:00,778.58,24.03,40.27,0.0
